ID_POLIGONO,fecha_captura,sensor,ndvi_promedio,ndvi_std,ndvi_max,ndvi_min,evi_promedio,evi_std,evi_max,evi_min,lai_promedio,lai_std,lai_max,lai_min,msavi_promedio,msavi_std,msavi_max,msavi_min,porcentaje_nubosidad
AGC_155,07/01/2025,Planet,0.353,0.049,0.552,0.242,0.201,0.029,0.305,0.118,1.242,0.172,2.106,0.823,0.205,0.031,0.305,0.118,0
AGC_155,08/01/2025,Planet,0.338,0.057,0.591,0.237,0.224,0.037,0.382,0.152,1.201,0.187,2.185,0.873,0.228,0.037,0.38,0.155,0
AGC_155,03/01/2025,Planet,0.312,0.035,0.478,0.235,0.211,0.026,0.312,0.15,1.029,0.132,1.805,0.67,0.194,0.024,0.281,0.138,0
AGC_155,02/01/2025,Planet,0.322,0.038,0.506,0.242,0.232,0.03,0.361,0.165,1.074,0.126,1.788,0.741,0.215,0.027,0.321,0.155,0
AGC_155,22/09/2025,Planet,0.766,0.047,0.835,0.598,0.46,0.038,0.535,0.344,2.781,0.167,3.109,2.245,0.477,0.042,0.557,0.352,0
AGC_155,12/10/2025,Planet,0.68,0.062,0.794,0.365,0.391,0.032,0.534,0.269,2.473,0.193,2.905,1.646,0.38,0.038,0.516,0.232,50.517
AGC_155,19/10/2025,Planet,0.719,0.032,0.801,0.58,0.382,0.027,0.487,0.3,2.495,0.11,2.896,1.935,0.389,0.028,0.493,0.301,0
AGC_155,16/10/2025,Planet,0.665,0.059,0.741,0.402,0.444,0.032,0.537,0.253,2.244,0.174,2.476,1.528,0.435,0.041,0.503,0.277,36.089
AGC_155,13/10/2025,Planet,0.736,0.027,0.805,0.587,0.38,0.027,0.496,0.31,2.601,0.09,2.883,2.017,0.384,0.029,0.498,0.308,0
AGC_155,09/04/2025,Planet,0.269,0.047,0.575,0.18,0.152,0.028,0.357,0.101,0.955,0.183,2.088,0.613,0.151,0.028,0.36,0.104,0
AGC_155,07/04/2025,Planet,0.248,0.044,0.542,0.158,0.148,0.027,0.347,0.09,0.914,0.183,2.002,0.442,0.144,0.026,0.342,0.089,0
AGC_155,01/04/2025,Planet,0.275,0.038,0.518,0.213,0.147,0.022,0.306,0.111,0.999,0.157,1.998,0.674,0.145,0.022,0.3,0.112,0
AGC_155,02/04/2025,Planet,0.282,0.044,0.536,0.188,0.15,0.025,0.315,0.103,0.904,0.179,1.805,0.529,0.157,0.026,0.325,0.109,0
AGC_155,31/03/2025,Planet,0.277,0.039,0.509,0.225,0.17,0.025,0.33,0.137,1.04,0.154,1.819,0.761,0.161,0.024,0.308,0.13,0
AGC_155,05/04/2025,Planet,0.255,0.042,0.548,0.173,0.144,0.024,0.344,0.091,0.781,0.174,1.754,0.375,0.148,0.025,0.349,0.097,0
AGC_155,17/09/2025,Planet,0.714,0.033,0.765,0.617,0.597,0.085,0.724,0.367,2.804,0.142,3.1,2.278,0.537,0.077,0.648,0.321,64.83
AGC_155,03/04/2025,Planet,0.274,0.04,0.53,0.177,0.155,0.024,0.318,0.099,0.983,0.181,2.023,0.527,0.154,0.023,0.317,0.1,0
AGC_155,18/09/2025,Planet,0.722,0.034,0.809,0.513,0.384,0.097,0.579,0.194,2.739,0.195,3.172,1.938,0.374,0.099,0.572,0.181,58.668
AGC_155,04/04/2025,Planet,0.274,0.046,0.527,0.2,0.15,0.027,0.299,0.105,0.969,0.196,2.032,0.602,0.152,0.027,0.309,0.107,0
AGC_155,30/09/2025,Planet,0.683,0.028,0.735,0.565,0.49,0.035,0.591,0.397,2.55,0.101,2.786,2.06,0.449,0.033,0.537,0.361,0
AGC_155,20/04/2025,Planet,0.249,0.043,0.516,0.169,0.15,0.029,0.342,0.101,0.758,0.187,1.919,0.316,0.149,0.029,0.337,0.1,0
AGC_155,07/10/2025,Planet,0.689,0.034,0.765,0.532,0.444,0.036,0.56,0.328,2.543,0.112,2.905,2.059,0.424,0.035,0.534,0.304,1.454
AGC_155,18/04/2025,Planet,0.251,0.037,0.461,0.185,0.141,0.024,0.288,0.1,0.913,0.16,1.814,0.49,0.138,0.024,0.282,0.097,0
AGC_155,19/04/2025,Planet,0.263,0.041,0.522,0.184,0.145,0.026,0.313,0.097,0.913,0.171,1.909,0.49,0.148,0.026,0.311,0.1,0
AGC_155,12/04/2025,Planet,0.257,0.046,0.539,0.163,0.146,0.028,0.331,0.092,0.924,0.192,2.036,0.473,0.146,0.029,0.335,0.093,0
AGC_155,10/04/2025,Planet,0.291,0.05,0.611,0.197,0.153,0.029,0.341,0.101,0.826,0.215,2.285,0.36,0.161,0.031,0.368,0.108,0
AGC_056,19/07/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_155,11/04/2025,Planet,0.257,0.049,0.545,0.187,0.141,0.028,0.326,0.102,0.873,0.184,1.927,0.513,0.14,0.028,0.323,0.102,0
AGC_155,16/04/2025,Planet,0.235,0.038,0.456,0.12,0.132,0.023,0.279,0.063,0.813,0.167,1.624,0.068,0.129,0.023,0.274,0.06,0
AGC_155,27/09/2025,Planet,0.662,0.056,0.753,0.396,0.495,0.049,0.616,0.373,2.48,0.198,2.834,1.466,0.449,0.051,0.561,0.289,34.864
AGC_155,17/04/2025,Planet,0.251,0.042,0.506,0.163,0.139,0.026,0.295,0.085,0.912,0.186,1.898,0.353,0.14,0.026,0.3,0.084,0
AGC_155,14/04/2025,Planet,0.241,0.047,0.525,0.164,0.134,0.028,0.31,0.09,0.85,0.181,1.908,0.512,0.133,0.028,0.307,0.092,0
AGC_155,15/04/2025,Planet,0.269,0.046,0.566,0.192,0.147,0.027,0.331,0.109,0.793,0.178,1.779,0.39,0.156,0.028,0.359,0.116,0
AGC_155,30/04/2025,Planet,0.25,0.04,0.467,0.116,0.142,0.041,0.337,0.058,0.926,0.183,2.061,0.201,0.134,0.042,0.326,0.046,37.773
AGC_155,09/11/2025,Planet,0.481,0.061,0.739,0.401,0.264,0.033,0.418,0.219,1.558,0.218,2.595,1.257,0.271,0.033,0.423,0.225,0
AGC_155,08/11/2025,Planet,0.503,0.053,0.74,0.44,0.301,0.032,0.454,0.257,1.704,0.2,2.572,1.439,0.308,0.031,0.456,0.258,0
AGC_155,07/11/2025,Planet,0.533,0.045,0.75,0.461,0.287,0.025,0.423,0.257,1.747,0.183,2.539,1.479,0.299,0.025,0.435,0.266,0
AGC_155,06/11/2025,Planet,0.559,0.04,0.762,0.487,0.304,0.023,0.422,0.256,1.777,0.174,2.523,1.485,0.316,0.023,0.434,0.263,0
AGC_155,05/11/2025,Planet,0.608,0.04,0.787,0.508,0.348,0.028,0.483,0.285,1.712,0.179,2.489,1.429,0.388,0.029,0.531,0.308,0
AGC_155,04/11/2025,Planet,0.645,0.031,0.807,0.545,0.344,0.021,0.456,0.284,2.09,0.164,2.944,1.777,0.364,0.022,0.484,0.297,0
AGC_155,03/11/2025,Planet,0.641,0.028,0.771,0.518,0.387,0.022,0.491,0.305,2.101,0.153,2.873,1.656,0.392,0.022,0.495,0.298,0
AGC_155,29/04/2025,Planet,0.256,0.041,0.491,0.147,0.14,0.025,0.286,0.079,0.93,0.182,2.022,0.298,0.141,0.025,0.291,0.079,0
AGC_155,21/04/2025,Planet,0.259,0.034,0.423,0.166,0.14,0.026,0.235,0.073,0.954,0.17,1.767,0.358,0.134,0.027,0.23,0.067,0
AGC_155,22/04/2025,Planet,0.256,0.046,0.53,0.125,0.158,0.031,0.361,0.071,0.948,0.193,1.977,0.289,0.154,0.03,0.35,0.071,0
AGC_155,26/04/2025,Planet,0.24,0.043,0.532,0.17,0.136,0.027,0.329,0.094,0.846,0.173,1.965,0.49,0.135,0.027,0.318,0.093,0
AGC_056,01/02/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_155,26/10/2025,Planet,0.754,0.028,0.86,0.578,0.394,0.025,0.492,0.295,2.302,0.127,2.908,1.768,0.419,0.027,0.522,0.315,0
AGC_155,24/10/2025,Planet,0.72,0.031,0.823,0.567,0.382,0.027,0.477,0.285,2.462,0.126,3.012,1.86,0.392,0.029,0.485,0.289,0
AGC_155,25/10/2025,Planet,0.698,0.026,0.769,0.577,0.372,0.023,0.463,0.297,2.346,0.11,2.732,1.838,0.378,0.024,0.468,0.295,0
AGC_155,08/05/2025,Planet,0.24,0.048,0.538,0.163,0.144,0.031,0.334,0.095,0.902,0.198,2.048,0.438,0.14,0.03,0.327,0.095,0
AGC_155,03/05/2025,Planet,0.235,0.043,0.507,0.177,0.154,0.031,0.357,0.111,0.851,0.179,1.983,0.519,0.147,0.029,0.339,0.105,0
AGC_155,06/05/2025,Planet,0.252,0.035,0.489,0.174,0.138,0.021,0.287,0.096,0.859,0.155,1.817,0.462,0.14,0.021,0.292,0.097,0
AGC_155,04/05/2025,Planet,0.236,0.039,0.477,0.15,0.146,0.026,0.315,0.091,0.896,0.165,2.032,0.411,0.142,0.026,0.312,0.089,0
AGC_155,05/05/2025,Planet,0.236,0.044,0.488,0.153,0.152,0.03,0.32,0.1,0.862,0.184,1.882,0.49,0.146,0.029,0.307,0.101,0
AGC_155,12/08/2025,Planet,0.568,0.061,0.735,0.227,0.344,0.06,0.581,0.162,1.925,0.174,2.499,1.098,0.327,0.06,0.559,0.126,45.044
AGC_155,13/08/2025,Planet,0.606,0.054,0.766,0.464,0.307,0.045,0.506,0.231,2.072,0.199,2.718,1.566,0.311,0.048,0.537,0.238,0
AGC_155,27/02/2025,Planet,0.302,0.047,0.536,0.192,0.146,0.028,0.314,0.088,0.98,0.183,1.836,0.41,0.145,0.028,0.307,0.089,0
AGC_155,20/02/2025,Planet,0.318,0.049,0.507,0.224,0.21,0.033,0.317,0.129,1.079,0.178,1.923,0.671,0.205,0.032,0.298,0.123,0
AGC_155,09/08/2025,Planet,0.479,0.076,0.779,0.352,0.272,0.05,0.489,0.194,1.614,0.28,2.623,1.175,0.284,0.056,0.536,0.206,0
AGC_155,21/02/2025,Planet,0.315,0.06,0.591,0.208,0.185,0.032,0.324,0.109,1.093,0.218,2.226,0.663,0.189,0.033,0.326,0.11,0
AGC_155,03/08/2025,Planet,0.375,0.085,0.768,0.267,0.213,0.056,0.497,0.149,1.366,0.319,2.722,0.947,0.209,0.057,0.513,0.148,0
AGC_056,12/08/2025,Planet,0.584,0.07,0.727,0.336,0.393,0.064,0.54,0.211,1.898,0.222,2.438,1.164,0.375,0.061,0.523,0.202,0
AGC_056,13/08/2025,Planet,0.597,0.082,0.776,0.291,0.349,0.06,0.491,0.169,1.908,0.247,2.728,1.001,0.35,0.061,0.509,0.167,0
AGC_056,20/02/2025,Planet,0.256,0.041,0.486,0.152,0.124,0.023,0.239,0.077,0.875,0.169,1.826,0.368,0.115,0.022,0.221,0.067,0
AGC_056,08/08/2025,Planet,0.441,0.041,0.567,0.299,0.331,0.036,0.423,0.215,1.571,0.148,1.978,1.066,0.295,0.032,0.384,0.192,25.915
AGC_056,09/08/2025,Planet,0.527,0.073,0.741,0.288,0.334,0.059,0.477,0.177,1.702,0.247,2.549,0.953,0.344,0.06,0.51,0.183,0
AGC_056,03/08/2025,Planet,0.428,0.061,0.646,0.22,0.274,0.045,0.437,0.146,1.502,0.204,2.331,0.821,0.264,0.043,0.425,0.14,0
AGC_056,24/02/2025,Planet,0.249,0.048,0.545,0.135,0.136,0.019,0.235,0.083,0.82,0.177,1.886,0.362,0.136,0.019,0.238,0.081,0
AGC_056,04/08/2025,Planet,0.47,0.063,0.72,0.267,0.302,0.048,0.474,0.173,1.597,0.224,2.447,0.851,0.295,0.046,0.477,0.172,0
AGC_056,23/02/2025,Planet,0.27,0.06,0.629,0.17,0.126,0.023,0.246,0.087,0.97,0.243,2.494,0.499,0.123,0.022,0.238,0.082,0
AGC_056,26/02/2025,Planet,0.254,0.042,0.544,0.171,0.15,0.019,0.249,0.103,0.772,0.156,1.79,0.393,0.149,0.019,0.25,0.103,0
AGC_056,25/02/2025,Planet,0.255,0.044,0.566,0.166,0.142,0.018,0.236,0.092,0.764,0.175,2.028,0.353,0.142,0.018,0.236,0.092,0
AGC_056,20/08/2025,Planet,0.55,0.073,0.72,0.304,0.46,0.074,0.641,0.233,1.948,0.242,2.512,1.047,0.429,0.067,0.592,0.222,1.926
AGC_056,07/03/2025,Planet,0.251,0.037,0.502,0.173,0.152,0.018,0.244,0.101,0.824,0.142,1.756,0.446,0.148,0.018,0.242,0.1,0
AGC_056,09/03/2025,Planet,0.226,0.033,0.472,0.151,0.145,0.017,0.256,0.091,0.678,0.126,1.571,0.372,0.141,0.017,0.245,0.09,0
AGC_056,08/03/2025,Planet,0.23,0.046,0.564,0.121,0.115,0.019,0.238,0.061,0.754,0.199,2.468,0.224,0.116,0.019,0.23,0.061,0
AGC_056,18/08/2025,Planet,0.565,0.088,0.75,0.302,0.375,0.066,0.522,0.193,1.919,0.3,2.615,1.019,0.367,0.066,0.511,0.188,0
AGC_056,19/08/2025,Planet,0.559,0.094,0.758,0.267,0.381,0.073,0.548,0.183,1.957,0.316,2.67,1.014,0.379,0.074,0.546,0.182,0
AGC_056,03/03/2025,Planet,0.225,0.04,0.49,0.155,0.13,0.018,0.23,0.085,0.736,0.149,1.753,0.386,0.126,0.018,0.226,0.082,0
AGC_056,02/03/2025,Planet,0.204,0.044,0.54,0.116,0.12,0.019,0.233,0.072,0.659,0.165,1.919,0.27,0.114,0.018,0.222,0.069,0
AGC_056,05/03/2025,Planet,0.219,0.038,0.487,0.14,0.126,0.018,0.222,0.082,0.718,0.146,1.647,0.363,0.123,0.017,0.215,0.079,0
AGC_056,17/08/2025,Planet,0.582,0.088,0.759,0.302,0.38,0.065,0.522,0.195,1.881,0.279,2.596,0.945,0.38,0.067,0.522,0.194,0
AGC_056,04/03/2025,Planet,0.242,0.04,0.527,0.156,0.143,0.02,0.252,0.091,0.757,0.156,1.908,0.391,0.14,0.019,0.25,0.091,0
AGC_056,30/08/2025,Planet,0.619,0.094,0.808,0.311,0.434,0.075,0.6,0.205,2.247,0.351,2.95,1.076,0.423,0.077,0.593,0.198,0
AGC_056,31/08/2025,Planet,0.634,0.082,0.802,0.344,0.422,0.064,0.569,0.224,2.276,0.311,2.947,1.218,0.424,0.067,0.578,0.224,0
AGC_056,18/03/2025,Planet,0.199,0.038,0.484,0.105,0.11,0.016,0.216,0.072,0.67,0.15,1.82,0.249,0.109,0.017,0.213,0.069,0
AGC_056,17/03/2025,Planet,0.247,0.036,0.505,0.148,0.151,0.017,0.256,0.108,0.848,0.144,1.907,0.472,0.15,0.017,0.252,0.105,0
AGC_056,19/03/2025,Planet,0.214,0.039,0.516,0.125,0.13,0.018,0.255,0.09,0.602,0.142,1.488,0.178,0.132,0.019,0.257,0.092,0
AGC_056,29/08/2025,Planet,0.654,0.097,0.842,0.34,0.398,0.064,0.546,0.21,2.311,0.342,2.988,1.191,0.413,0.071,0.58,0.211,0
AGC_056,10/03/2025,Planet,0.24,0.036,0.499,0.164,0.142,0.016,0.238,0.095,0.789,0.14,1.792,0.431,0.141,0.017,0.236,0.094,0
AGC_056,12/03/2025,Planet,0.233,0.035,0.47,0.146,0.13,0.016,0.227,0.089,0.788,0.143,1.68,0.38,0.129,0.016,0.221,0.087,0
AGC_056,11/03/2025,Planet,0.233,0.038,0.497,0.156,0.136,0.018,0.227,0.095,0.717,0.146,1.741,0.324,0.133,0.018,0.224,0.094,0
AGC_056,25/08/2025,Planet,0.639,0.069,0.774,0.289,0.292,0.078,0.546,0.127,2.311,0.286,2.87,1.262,0.275,0.078,0.525,0.113,69.544
AGC_056,14/03/2025,Planet,0.219,0.036,0.479,0.129,0.133,0.017,0.232,0.093,0.74,0.146,1.813,0.315,0.131,0.017,0.228,0.09,0
AGC_056,26/08/2025,Planet,0.673,0.098,0.851,0.328,0.388,0.068,0.541,0.186,2.39,0.359,3.097,1.169,0.399,0.075,0.568,0.189,0
AGC_056,13/03/2025,Planet,0.22,0.037,0.476,0.134,0.121,0.016,0.207,0.078,0.719,0.149,1.748,0.327,0.121,0.017,0.21,0.077,0
AGC_056,15/03/2025,Planet,0.231,0.04,0.522,0.12,0.136,0.018,0.247,0.086,0.785,0.151,1.767,0.342,0.138,0.018,0.244,0.083,0
AGC_056,13/09/2025,Planet,0.642,0.078,0.818,0.338,0.464,0.065,0.663,0.231,2.438,0.328,3.239,1.264,0.44,0.064,0.635,0.222,18.997
AGC_056,18/07/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_155,24/02/2025,Planet,0.322,0.057,0.564,0.208,0.195,0.032,0.305,0.121,1.068,0.193,2.155,0.641,0.199,0.033,0.312,0.126,0
AGC_155,04/08/2025,Planet,0.41,0.081,0.751,0.295,0.235,0.056,0.499,0.17,1.468,0.303,2.672,1.056,0.234,0.058,0.51,0.171,0
AGC_155,23/02/2025,Planet,0.338,0.074,0.626,0.216,0.209,0.035,0.356,0.123,1.176,0.283,2.33,0.711,0.208,0.035,0.35,0.127,0
AGC_155,05/08/2025,Planet,0.441,0.074,0.77,0.323,0.247,0.051,0.509,0.176,1.62,0.296,2.915,1.214,0.25,0.054,0.539,0.182,0
AGC_155,26/02/2025,Planet,0.331,0.051,0.607,0.216,0.159,0.033,0.331,0.107,1.094,0.195,2.146,0.598,0.161,0.034,0.339,0.109,0
AGC_155,25/02/2025,Planet,0.319,0.047,0.536,0.22,0.185,0.023,0.289,0.126,1.024,0.178,1.921,0.571,0.191,0.024,0.297,0.129,0
AGC_155,23/08/2025,Planet,0.665,0.044,0.724,0.55,0.554,0.024,0.597,0.492,2.243,0.163,2.465,1.774,0.494,0.032,0.538,0.409,95.982
AGC_155,24/08/2025,Planet,0.736,0.036,0.811,0.619,0.562,0.051,0.683,0.431,2.546,0.15,2.914,2.138,0.534,0.048,0.64,0.417,0
AGC_155,20/08/2025,Planet,0.624,0.041,0.733,0.523,0.51,0.039,0.616,0.414,2.19,0.154,2.756,1.859,0.48,0.036,0.586,0.396,0
AGC_155,07/03/2025,Planet,0.296,0.048,0.539,0.229,0.151,0.027,0.308,0.111,1.023,0.194,1.98,0.683,0.149,0.027,0.305,0.109,0
AGC_155,09/03/2025,Planet,0.273,0.046,0.497,0.212,0.149,0.026,0.303,0.111,0.869,0.173,1.729,0.587,0.146,0.026,0.297,0.111,0
AGC_155,08/03/2025,Planet,0.293,0.054,0.623,0.207,0.121,0.026,0.31,0.082,1.031,0.233,2.301,0.471,0.123,0.026,0.32,0.084,0
AGC_155,18/08/2025,Planet,0.604,0.052,0.754,0.48,0.372,0.034,0.505,0.288,2.125,0.193,2.845,1.692,0.367,0.035,0.514,0.285,0
AGC_155,19/08/2025,Planet,0.606,0.052,0.777,0.492,0.422,0.039,0.558,0.336,2.137,0.188,2.815,1.706,0.421,0.039,0.576,0.338,5.473
AGC_155,14/08/2025,Planet,0.541,0.059,0.718,0.399,0.267,0.079,0.537,0.175,2.128,0.287,3.031,1.548,0.238,0.075,0.501,0.155,95.79
AGC_155,03/03/2025,Planet,0.282,0.051,0.549,0.215,0.133,0.028,0.305,0.099,0.988,0.196,1.897,0.597,0.13,0.028,0.297,0.097,0
AGC_155,02/03/2025,Planet,0.27,0.063,0.577,0.192,0.132,0.034,0.301,0.092,0.948,0.233,2.173,0.576,0.126,0.033,0.29,0.089,0
AGC_155,05/03/2025,Planet,0.272,0.046,0.541,0.204,0.127,0.024,0.302,0.094,0.969,0.18,1.931,0.607,0.125,0.024,0.294,0.093,0
AGC_155,17/08/2025,Planet,0.645,0.053,0.779,0.499,0.318,0.065,0.522,0.175,2.197,0.173,2.788,1.745,0.321,0.07,0.531,0.168,23.881
AGC_155,04/03/2025,Planet,0.291,0.047,0.54,0.216,0.14,0.026,0.308,0.103,1.013,0.193,2.038,0.649,0.139,0.026,0.302,0.1,0
AGC_155,02/09/2025,Planet,0.81,0.041,0.874,0.644,0.535,0.051,0.641,0.34,2.803,0.161,3.121,2.335,0.543,0.054,0.66,0.337,0
AGC_155,31/08/2025,Planet,0.758,0.043,0.838,0.606,0.529,0.047,0.621,0.367,2.713,0.162,3.022,2.27,0.541,0.05,0.64,0.37,0
AGC_056,25/04/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_155,18/03/2025,Planet,0.247,0.049,0.54,0.165,0.118,0.027,0.308,0.077,0.883,0.196,2.006,0.48,0.119,0.027,0.313,0.078,0
AGC_155,17/03/2025,Planet,0.292,0.045,0.533,0.222,0.157,0.026,0.32,0.119,1.045,0.181,1.921,0.68,0.157,0.027,0.324,0.12,0
AGC_155,19/03/2025,Planet,0.278,0.05,0.534,0.203,0.146,0.027,0.314,0.105,0.818,0.185,1.751,0.472,0.151,0.029,0.327,0.111,0
AGC_155,29/08/2025,Planet,0.774,0.048,0.869,0.634,0.505,0.044,0.605,0.364,2.704,0.181,3.047,2.271,0.534,0.05,0.647,0.383,0
AGC_155,10/03/2025,Planet,0.279,0.044,0.527,0.201,0.139,0.024,0.309,0.093,1.01,0.175,1.926,0.655,0.14,0.024,0.31,0.095,0
AGC_155,12/03/2025,Planet,0.272,0.053,0.589,0.203,0.138,0.029,0.308,0.104,0.958,0.195,2.053,0.648,0.136,0.029,0.308,0.102,0
AGC_155,11/03/2025,Planet,0.284,0.049,0.563,0.211,0.137,0.025,0.302,0.102,0.952,0.187,1.915,0.563,0.138,0.025,0.305,0.104,0
AGC_155,25/08/2025,Planet,0.672,0.049,0.773,0.461,0.516,0.04,0.62,0.406,2.301,0.156,2.785,1.611,0.481,0.042,0.589,0.346,43.59
AGC_155,14/03/2025,Planet,0.264,0.051,0.544,0.184,0.141,0.029,0.334,0.094,0.925,0.205,2.065,0.569,0.138,0.028,0.329,0.095,0
AGC_155,26/08/2025,Planet,0.769,0.049,0.869,0.642,0.467,0.04,0.568,0.334,2.629,0.173,2.983,2.207,0.487,0.045,0.6,0.338,0
AGC_155,13/03/2025,Planet,0.266,0.051,0.539,0.192,0.128,0.026,0.299,0.088,0.917,0.2,1.944,0.493,0.128,0.027,0.3,0.089,0
AGC_155,15/03/2025,Planet,0.286,0.048,0.552,0.222,0.144,0.026,0.314,0.11,0.98,0.179,1.894,0.62,0.146,0.027,0.318,0.111,0
AGC_155,29/03/2025,Planet,0.262,0.053,0.563,0.184,0.129,0.028,0.294,0.089,0.953,0.212,2.037,0.543,0.129,0.028,0.295,0.091,0
AGC_155,28/03/2025,Planet,0.296,0.046,0.549,0.207,0.16,0.026,0.332,0.113,1.071,0.184,2.017,0.612,0.161,0.026,0.332,0.114,0
AGC_155,20/03/2025,Planet,0.227,0.034,0.425,0.171,0.141,0.023,0.287,0.102,0.851,0.139,1.666,0.581,0.13,0.021,0.27,0.093,0
AGC_155,23/03/2025,Planet,0.256,0.053,0.551,0.172,0.119,0.029,0.304,0.078,0.921,0.207,1.967,0.542,0.118,0.029,0.304,0.078,0
AGC_155,05/09/2025,Planet,0.841,0.035,0.901,0.7,0.604,0.058,0.706,0.437,2.975,0.139,3.217,2.48,0.642,0.062,0.747,0.457,0
AGC_155,24/03/2025,Planet,0.252,0.046,0.497,0.182,0.144,0.028,0.316,0.102,0.916,0.182,1.921,0.573,0.138,0.027,0.299,0.1,0
AGC_155,06/09/2025,Planet,0.805,0.06,0.878,0.539,0.632,0.065,0.746,0.404,3.027,0.213,3.334,2.116,0.625,0.074,0.738,0.4,4.133
AGC_155,27/03/2025,Planet,0.295,0.055,0.572,0.198,0.12,0.033,0.312,0.073,0.992,0.234,2.134,0.49,0.12,0.034,0.319,0.074,0
AGC_056,17/07/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_056,29/03/2025,Planet,0.201,0.042,0.511,0.112,0.112,0.018,0.226,0.064,0.637,0.167,1.817,0.209,0.111,0.017,0.22,0.064,0
AGC_056,28/03/2025,Planet,0.235,0.036,0.495,0.144,0.141,0.017,0.257,0.087,0.78,0.146,1.768,0.376,0.141,0.017,0.254,0.087,0
AGC_056,20/03/2025,Planet,0.18,0.021,0.256,0.127,0.133,0.017,0.201,0.092,0.612,0.077,0.836,0.361,0.121,0.014,0.175,0.086,92.511
AGC_056,23/03/2025,Planet,0.185,0.043,0.495,0.094,0.099,0.019,0.217,0.056,0.583,0.167,1.776,0.147,0.098,0.018,0.21,0.055,0
AGC_056,25/03/2025,Planet,0.203,0.032,0.448,0.137,0.15,0.02,0.284,0.106,0.736,0.133,1.625,0.432,0.143,0.018,0.259,0.102,0.024
AGC_056,05/09/2025,Planet,0.734,0.08,0.875,0.398,0.463,0.073,0.637,0.224,2.556,0.298,3.184,1.406,0.484,0.081,0.677,0.228,0
AGC_056,24/03/2025,Planet,0.199,0.033,0.431,0.122,0.127,0.017,0.235,0.093,0.661,0.137,1.631,0.3,0.122,0.016,0.222,0.087,0
AGC_056,06/09/2025,Planet,0.695,0.089,0.853,0.34,0.44,0.072,0.611,0.219,2.598,0.353,3.268,1.305,0.443,0.078,0.63,0.213,0
AGC_056,27/03/2025,Planet,0.23,0.038,0.467,0.148,0.106,0.017,0.204,0.069,0.773,0.155,1.759,0.368,0.106,0.017,0.203,0.07,0
AGC_056,26/03/2025,Planet,0.193,0.031,0.394,0.121,0.12,0.017,0.209,0.078,0.722,0.129,1.509,0.35,0.113,0.015,0.192,0.076,0
AGC_056,23/09/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_056,01/07/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_056,15/10/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_056,16/10/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_056,18/01/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_056,26/06/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_056,17/09/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_056,28/06/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_056,14/01/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_056,25/12/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_056,07/10/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_056,29/12/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_056,28/12/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_056,05/10/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_056,02/07/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_056,27/09/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_056,29/09/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_056,24/01/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_056,01/11/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_155,26/03/2025,Planet,0.229,0.036,0.455,0.17,0.131,0.024,0.291,0.095,0.905,0.157,1.779,0.596,0.12,0.022,0.268,0.086,0
AGC_155,23/09/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_155,25/09/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_155,01/07/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_155,17/10/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_155,15/10/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_155,18/01/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_155,08/04/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_155,28/06/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_155,14/01/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_155,25/12/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_155,01/10/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_155,06/10/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_155,29/12/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_155,28/12/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_155,05/10/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_155,03/10/2025,Planet,,,,,,,,,,,,,,,,,100
AGC_155,05/07/2025,Planet,,,,,,,,,,,,,,,,,100
